name, lat (degrees), lon (degrees), alt (feet), trk (degrees), gs (knots), vs (f/m), time (s)
TRAF3, 37.02066935, -76.58972705, 676.26634367, -163.96294968, 31.30933382, 65.76862264, 782.0
TRAF2, 37.01864910, -76.58215922, 656.36590000, 30.73622949, 28.39275789, 0.00000000, 782.0
TRAF1, 37.02953687, -76.59460662, 656.36590000, -45.17803920, 29.99994385, 0.00000000, 782.0
TRAF3, 37.02053004, -76.58977720, 677.36248738, -163.96297988, 31.30933382, 65.76862264, 783.0
TRAF2, 37.01876208, -76.58207508, 656.36590000, 30.73627999, 28.39275791, 0.00000000, 783.0
TRAF1, 37.02961886, -76.59474626, 656.36590000, -62.15488220, 29.99994385, 0.00000000, 783.0
TRAF3, 37.02039073, -76.58982736, 678.45863109, -163.96301007, 31.30933382, 65.76862264, 784.0
TRAF2, 37.01888964, -76.58200845, 656.36590000, 14.16283360, 29.99999544, 0.00000000, 784.0
TRAF1, 37.02966472, -76.59490980, 656.36590000, -79.13172521, 29.99994385, 0.00000000, 784.0
TRAF3, 37.02025142, -76.58987751, 679.55477480, -163.96304027, 31.30933382, 65.76862264, 785.0
TRAF2, 37.01888964, -76.58200845, 656.36590000, 14.16283360, 29.99999544, 0.00000000, 785.0
TRAF1, 37.02967047, -76.59508299, 656.36590000, -96.10856821, 29.99994385, 0.00000000, 785.0
TRAF3, 37.02011211, -76.58992766, 680.65091851, -163.96307047, 31.30933382, 65.76862264, 786.0
TRAF2, 37.01902735, -76.58199132, 656.36590000, -2.81398021, 29.99999544, 0.00000000, 786.0
TRAF1, 37.02963559, -76.59525074, 656.36590000, -113.08541121, 29.99994385, 0.00000000, 786.0
TRAF3, 37.01997280, -76.58997782, 675.07387382, -163.96310067, 31.30933382, 51.94414947, 787.0
TRAF2, 37.01916304, -76.58202528, 656.36590000, -19.79079402, 29.99999544, 0.00000000, 787.0
TRAF1, 37.02950832, -76.59553041, 656.36590000, -120.57573784, 27.14023372, 0.00000000, 787.0
TRAF3, 37.01983349, -76.59002797, 675.93960964, -163.96313086, 31.30933382, 51.94414947, 788.0
TRAF2, 37.01928491, -76.58210740, 656.36590000, -36.76760782, 29.99999544, 0.00000000, 788.0
TRAF1, 37.02944441, -76.59566592, 656.36590000, -120.57581945, 27.14023372, 0.00000000, 788.0
TRAF3, 37.01969418, -76.59007812, 676.80534546, -163.96316106, 31.30933382, 51.94414947, 789.0
TRAF2, 37.01938232, -76.58223050, 656.36590000, -53.74442163, 29.99999544, 0.00000000, 789.0
TRAF1, 37.02938049, -76.59580142, 656.36590000, -120.57590105, 27.14023372, 0.00000000, 789.0
TRAF3, 37.01955487, -76.59012828, 677.67108129, -163.96319125, 31.30933382, 51.94414947, 790.0
TRAF2, 37.01944679, -76.58238385, 656.36590000, -70.72123544, 29.99999544, 0.00000000, 790.0
TRAF1, 37.02931658, -76.59593693, 656.36590000, -120.57598266, 27.14023372, 0.00000000, 790.0
TRAF3, 37.01941556, -76.59017843, 678.53681711, -163.96322145, 31.30933382, 51.94414947, 791.0
TRAF2, 37.01948672, -76.58272679, 656.36590000, -84.49379374, 29.26622119, 0.00000000, 791.0
TRAF1, 37.02925266, -76.59607243, 656.36590000, -120.57606426, 27.14023372, 0.00000000, 791.0
TRAF3, 37.01927625, -76.59022858, 679.40255294, -163.96325165, 31.30933382, 51.94414947, 792.0
TRAF2, 37.01948672, -76.58272679, 656.36590000, -84.49379374, 29.26622119, 0.00000000, 792.0
TRAF1, 37.02918875, -76.59620794, 656.36590000, -120.57614587, 27.14023372, 0.00000000, 792.0
TRAF3, 37.01913694, -76.59027873, 680.26828876, -163.96328184, 31.30933382, 51.94414947, 793.0
TRAF2, 37.01951031, -76.58303329, 656.36590000, -84.49468492, 25.76286904, 0.00000000, 793.0
TRAF1, 37.02912483, -76.59634345, 656.36590000, -120.57622747, 27.14023372, 0.00000000, 793.0
TRAF3, 37.01899763, -76.59032888, 681.13402459, -163.96331204, 31.30933382, 51.94414947, 794.0
TRAF2, 37.01952175, -76.58318198, 656.36590000, -84.49477445, 25.76286904, 0.00000000, 794.0
TRAF1, 37.02906092, -76.59647895, 656.36590000, -120.57630908, 27.14023372, 0.00000000, 794.0
TRAF3, 37.01885832, -76.59037904, 681.99976041, -163.96334223, 31.30933382, 51.94414947, 795.0
TRAF2, 37.01953320, -76.58333068, 656.36590000, -84.49486398, 25.76286904, 0.00000000, 795.0
TRAF1, 37.02899700, -76.59661446, 656.36590000, -120.57639068, 27.14023372, 0.00000000, 795.0
TRAF3, 37.01871901, -76.59042919, 682.86549624, -163.96337243, 31.30933382, 51.94414947, 796.0
TRAF2, 37.01954464, -76.58347937, 656.36590000, -84.49495350, 25.76286904, 0.00000000, 796.0
TRAF1, 37.02893308, -76.59674996, 656.36590000, -120.57647228, 27.14023372, 0.00000000, 796.0
TRAF3, 37.01857970, -76.59047934, 683.73123206, -163.96340262, 31.30933382, 51.94414947, 797.0
TRAF2, 37.01955608, -76.58362807, 656.36590000, -84.49504303, 25.76286904, 0.00000000, 797.0
TRAF1, 37.02886917, -76.59688547, 656.36590000, -120.57655389, 27.14023372, 0.00000000, 797.0
TRAF3, 37.01844039, -76.59052949, 684.59696788, -163.96343282, 31.30933382, 51.94414947, 798.0
TRAF2, 37.01956752, -76.58377676, 656.36590000, -84.49513256, 25.76286904, 0.00000000, 798.0
TRAF1, 37.02880525, -76.59702097, 656.36590000, -120.57663549, 27.14023372, 0.00000000, 798.0
TRAF3, 37.01830108, -76.59057964, 685.46270371, -163.96346301, 31.30933382, 51.94414947, 799.0
TRAF2, 37.01957896, -76.58392546, 656.36590000, -84.49522209, 25.76286904, 0.00000000, 799.0
TRAF1, 37.02874133, -76.59715648, 656.36590000, -120.57671709, 27.14023372, 0.00000000, 799.0
TRAF3, 37.01816177, -76.59062979, 686.32843953, -163.96349321, 31.30933382, 51.94414947, 800.0
TRAF2, 37.01959041, -76.58407415, 656.36590000, -84.49531161, 25.76286904, 0.00000000, 800.0
TRAF1, 37.02867742, -76.59729198, 656.36590000, -120.57679870, 27.14023372, 0.00000000, 800.0
TRAF3, 37.01802246, -76.59067994, 687.19417536, -163.96352340, 31.30933382, 51.94414947, 801.0
TRAF2, 37.01960185, -76.58422285, 656.36590000, -84.49540114, 25.76286904, 0.00000000, 801.0
TRAF1, 37.02861350, -76.59742748, 656.36590000, -120.57688030, 27.14023372, 0.00000000, 801.0
TRAF3, 37.01788315, -76.59073009, 688.05991118, -163.96355359, 31.30933382, 51.94414947, 802.0
TRAF2, 37.01961329, -76.58437154, 656.36590000, -84.49549067, 25.76286904, 0.00000000, 802.0
TRAF1, 37.02854958, -76.59756299, 656.36590000, -120.57696190, 27.14023372, 0.00000000, 802.0
TRAF3, 37.01774384, -76.59078024, 688.92564701, -163.96358379, 31.30933382, 51.94414947, 803.0
TRAF2, 37.01962473, -76.58452024, 656.36590000, -84.49558020, 25.76286904, 0.00000000, 803.0
TRAF1, 37.02852202, -76.59762143, 656.36590000, -120.57699709, 28.47419719, 0.00000000, 803.0
TRAF3, 37.01760453, -76.59083039, 689.79138283, -163.96361398, 31.30933382, 51.94414947, 804.0
TRAF2, 37.01963617, -76.58466893, 656.36590000, -84.49566972, 25.76286904, 0.00000000, 804.0
TRAF1, 37.02845496, -76.59776359, 656.36590000, -120.57708271, 28.47419719, 0.00000000, 804.0
TRAF3, 37.01746522, -76.59088054, 690.65711866, -163.96364419, 31.30933382, 51.94414947, 805.0
TRAF2, 37.01964761, -76.58481763, 656.36590000, -84.49575925, 25.76286904, 0.00000000, 805.0
TRAF1, 37.02838790, -76.59790575, 656.36590000, -120.57716832, 28.47419719, 0.00000000, 805.0
TRAF3, 37.01731829, -76.59094378, 691.52285448, -154.91411173, 34.99995977, 51.94414947, 806.0
TRAF2, 37.01965905, -76.58496632, 656.36590000, -84.49584878, 25.76286904, 0.00000000, 806.0
TRAF1, 37.02832084, -76.59804792, 656.36590000, -120.57725393, 28.47419719, 0.00000000, 806.0
TRAF3, 37.01731829, -76.59094378, 691.52285448, -154.91411173, 34.99995977, 51.94414947, 807.0
TRAF2, 37.01967049, -76.58511502, 656.36590000, -84.49593831, 25.76286904, 0.00000000, 807.0
TRAF1, 37.02825378, -76.59819008, 656.36590000, -120.57733954, 28.47419719, 0.00000000, 807.0
TRAF3, 37.01718179, -76.59105212, 692.38859030, -140.36254252, 34.99995977, 51.94414947, 808.0
TRAF2, 37.01968193, -76.58526372, 656.36590000, -84.49602784, 25.76286904, 0.00000000, 808.0
TRAF1, 37.02818672, -76.59833224, 656.36590000, -120.57742515, 28.47419719, 0.00000000, 808.0
TRAF3, 37.01707140, -76.59119993, 693.25432613, -125.81097331, 34.99995977, 51.94414947, 809.0
TRAF2, 37.01969337, -76.58541241, 656.36590000, -84.49611736, 25.76286904, 0.00000000, 809.0
TRAF1, 37.02811966, -76.59847440, 656.36590000, -120.57751076, 28.47419719, 0.00000000, 809.0
TRAF3, 37.01699420, -76.59137773, 694.12006195, -111.25940410, 34.99995977, 51.94414947, 810.0
TRAF2, 37.01970481, -76.58556111, 656.36590000, -84.49620689, 25.76286904, 0.00000000, 810.0
TRAF1, 37.02805260, -76.59861657, 656.36590000, -120.57759637, 28.47419719, 0.00000000, 810.0
TRAF3, 37.01695515, -76.59157413, 694.98579778, -96.70783489, 34.99995977, 51.94414947, 811.0
TRAF2, 37.01971625, -76.58570980, 656.36590000, -84.49629642, 25.76286904, 0.00000000, 811.0
TRAF1, 37.02798554, -76.59875873, 656.36590000, -120.57768199, 28.47419719, 0.00000000, 811.0
TRAF3, 37.01695675, -76.59177651, 695.85153360, -82.15626568, 34.99995977, 51.94414947, 812.0
TRAF2, 37.01972769, -76.58585850, 656.36590000, -84.49638595, 25.76286904, 0.00000000, 812.0
TRAF1, 37.02791848, -76.59890089, 656.36590000, -120.57776759, 28.47419719, 0.00000000, 812.0
TRAF3, 37.01699890, -76.59197190, 696.71726943, -67.60469647, 34.99995977, 51.94414947, 813.0
TRAF2, 37.01973913, -76.58600719, 656.36590000, -84.49647548, 25.76286904, 0.00000000, 813.0
TRAF1, 37.02785142, -76.59904305, 656.36590000, -120.57785320, 28.47419719, 0.00000000, 813.0
TRAF3, 37.01707889, -76.59214775, 697.58300525, -53.05312726, 34.99995977, 51.94414947, 814.0
TRAF2, 37.01975057, -76.58615589, 656.36590000, -84.49656500, 25.76286904, 0.00000000, 814.0
TRAF1, 37.02778436, -76.59918521, 656.36590000, -120.57793882, 28.47419718, 0.00000000, 814.0
TRAF3, 37.01731165, -76.59242834, 699.31447690, -41.68673246, 34.14898849, 51.94414947, 815.0
TRAF2, 37.01976201, -76.58630458, 656.36590000, -84.49665453, 25.76286904, 0.00000000, 815.0
TRAF1, 37.02771258, -76.59932806, 656.36590000, -127.86477677, 29.99947051, 0.00000000, 815.0
TRAF3, 37.01731165, -76.59242834, 699.31447690, -41.68673246, 34.14898849, 51.94414947, 816.0
TRAF2, 37.01977345, -76.58645328, 656.36590000, -84.49674406, 25.76286904, 0.00000000, 816.0
TRAF1, 37.02771258, -76.59932806, 656.36590000, -127.86477677, 29.99947051, 0.00000000, 816.0
TRAF3, 37.01742300, -76.59255253, 700.18021272, -41.68673246, 30.26129950, 51.94414947, 817.0
TRAF2, 37.01978488, -76.58660198, 656.36590000, -84.49683359, 25.76286904, 0.00000000, 817.0
TRAF1, 37.02761245, -76.59944769, 656.36590000, -144.84188764, 29.99947051, 0.00000000, 817.0
TRAF3, 37.01761670, -76.59276858, 701.91168437, -41.68778351, 27.53526641, 51.94414947, 818.0
TRAF2, 37.01979632, -76.58675067, 656.36590000, -84.49692312, 25.76286904, 0.00000000, 818.0
TRAF1, 37.02748879, -76.59952549, 656.36590000, -161.81899852, 29.99947051, 0.00000000, 818.0
TRAF3, 37.01771189, -76.59287476, 702.77742020, -41.68784744, 27.53526641, 51.94414947, 819.0
TRAF2, 37.01980776, -76.58689937, 656.36590000, -84.49701264, 25.76286904, 0.00000000, 819.0
TRAF1, 37.02735239, -76.59955467, 656.36590000, -178.79610939, 29.99947051, 0.00000000, 819.0
TRAF3, 37.01780709, -76.59298095, 703.64315602, -41.68791137, 27.53526641, 51.94414947, 820.0
TRAF2, 37.01981920, -76.58704806, 656.36590000, -84.49710217, 25.76286904, 0.00000000, 820.0
TRAF1, 37.02721513, -76.59953269, 656.36590000, 164.22677974, 29.99947051, 0.00000000, 820.0
TRAF3, 37.01790229, -76.59308713, 704.50889185, -41.68797530, 27.53526641, 51.94414947, 821.0
TRAF2, 37.01983064, -76.58719676, 656.36590000, -84.49719170, 25.76286904, 0.00000000, 821.0
TRAF1, 37.02708897, -76.59946147, 656.36590000, 147.24966887, 29.99947051, 0.00000000, 821.0
TRAF3, 37.01799749, -76.59319332, 705.37462767, -41.68803923, 27.53526641, 51.94414947, 822.0
TRAF2, 37.01984207, -76.58734545, 656.36590000, -84.49728123, 25.76286904, 0.00000000, 822.0
TRAF1, 37.02698491, -76.59934721, 656.36590000, 130.27255800, 29.99947051, 0.00000000, 822.0
TRAF3, 37.01809269, -76.59329950, 706.24036350, -41.68810316, 27.53526641, 51.94414947, 823.0
TRAF2, 37.01985351, -76.58749415, 656.36590000, -84.49737076, 25.76286904, 0.00000000, 823.0
TRAF1, 37.02681615, -76.59908242, 656.36590000, 128.55470307, 26.50516328, 0.00000000, 823.0
TRAF3, 37.01818788, -76.59340569, 707.10609932, -41.68816709, 27.53526641, 51.94414947, 824.0
TRAF2, 37.01986495, -76.58764285, 656.36590000, -84.49746029, 25.76286904, 0.00000000, 824.0
TRAF1, 37.02681615, -76.59908242, 656.36590000, 128.55470307, 26.50516328, 0.00000000, 824.0
TRAF3, 37.01828308, -76.59351187, 707.97183514, -41.68823102, 27.53526641, 51.94414947, 825.0
TRAF2, 37.01987638, -76.58779154, 656.36590000, -84.49754982, 25.76286904, 0.00000000, 825.0
TRAF1, 37.02667016, -76.59885298, 656.36590000, 128.55541447, 25.18538349, 0.00000000, 825.0
TRAF3, 37.01837828, -76.59361806, 708.83757097, -41.68829495, 27.53526641, 51.94414947, 826.0
TRAF2, 37.01987761, -76.58780743, 656.36590000, -84.49753116, 27.17101152, 0.00000000, 826.0
TRAF1, 37.02659749, -76.59873877, 656.36590000, 128.55548325, 25.18538349, 0.00000000, 826.0
TRAF3, 37.01847348, -76.59372424, 701.17407689, -41.68835888, 27.53526641, 61.99536845, 827.0
TRAF2, 37.01988967, -76.58796425, 656.36590000, -84.49762559, 27.17101152, 0.00000000, 827.0
TRAF1, 37.02652482, -76.59862456, 656.36590000, 128.55555202, 25.18538349, 0.00000000, 827.0
TRAF3, 37.01856867, -76.59383043, 702.20733303, -41.68842281, 27.53526641, 61.99536845, 828.0
TRAF2, 37.01990173, -76.58812108, 656.36590000, -84.49772001, 27.17101152, 0.00000000, 828.0
TRAF1, 37.02645214, -76.59851035, 656.36590000, 128.55562080, 25.18538349, 0.00000000, 828.0
TRAF3, 37.01866387, -76.59393661, 703.24058917, -41.68848675, 27.53526641, 61.99536845, 829.0
TRAF2, 37.01991379, -76.58827790, 656.36590000, -84.49781443, 27.17101152, 0.00000000, 829.0
TRAF1, 37.02637947, -76.59839614, 656.36590000, 128.55568957, 25.18538349, 0.00000000, 829.0
TRAF3, 37.01876577, -76.59404842, 704.27384531, -38.31511353, 34.99995923, 61.99536845, 830.0
TRAF2, 37.01992585, -76.58843472, 656.36590000, -84.49790885, 27.17101152, 0.00000000, 830.0
TRAF1, 37.02630680, -76.59828192, 656.36590000, 128.55575835, 25.18538349, 0.00000000, 830.0
TRAF3, 37.01876577, -76.59404842, 704.27384531, -38.31511353, 34.99995923, 61.99536845, 831.0
TRAF2, 37.01993791, -76.58859155, 656.36590000, -84.49800328, 27.17101152, 0.00000000, 831.0
TRAF1, 37.02623412, -76.59816771, 656.36590000, 128.55582713, 25.18538349, 0.00000000, 831.0
TRAF3, 37.01890423, -76.59415278, 705.30710145, -23.76354410, 34.99995923, 61.99536845, 832.0
TRAF2, 37.01994997, -76.58874837, 656.36590000, -84.49809770, 27.17101152, 0.00000000, 832.0
TRAF1, 37.02616145, -76.59805351, 656.36590000, 128.55589590, 25.18538349, 0.00000000, 832.0
TRAF3, 37.01905919, -76.59421022, 706.34035759, -9.21197467, 34.99995923, 61.99536845, 833.0
TRAF2, 37.01996203, -76.58890519, 656.36590000, -84.49819212, 27.17101152, 0.00000000, 833.0
TRAF1, 37.02608878, -76.59793930, 656.36590000, 128.55596467, 25.18538349, 0.00000000, 833.0
TRAF3, 37.01938001, -76.59424114, 708.40686988, -3.91491705, 34.70504617, 61.99536845, 834.0
TRAF2, 37.01997410, -76.58906202, 656.36590000, -84.49828654, 27.17101152, 0.00000000, 834.0
TRAF1, 37.02601610, -76.59782509, 656.36590000, 128.55603345, 25.18538349, 0.00000000, 834.0
TRAF3, 37.01954030, -76.59425488, 709.44012602, -3.91492533, 34.70504617, 61.99536845, 835.0
TRAF2, 37.01998616, -76.58921884, 656.36590000, -84.49838097, 27.17101152, 0.00000000, 835.0
TRAF1, 37.02594343, -76.59771088, 656.36590000, 128.55610222, 25.18538349, 0.00000000, 835.0
TRAF3, 37.01970060, -76.59426862, 710.47338216, -3.91493360, 34.70504617, 61.99536845, 836.0
TRAF2, 37.01999822, -76.58937567, 656.36590000, -84.49847539, 27.17101152, 0.00000000, 836.0
TRAF1, 37.02587076, -76.59759667, 656.36590000, 128.55617100, 25.18538349, 0.00000000, 836.0
TRAF3, 37.01986090, -76.59428236, 711.50663830, -3.91494187, 34.70504617, 61.99536845, 837.0
TRAF2, 37.02001028, -76.58953249, 656.36590000, -84.49856981, 27.17101152, 0.00000000, 837.0
TRAF1, 37.02579808, -76.59748246, 656.36590000, 128.55623977, 25.18538349, 0.00000000, 837.0
TRAF3, 37.02002119, -76.59429610, 712.53989444, -3.91495014, 34.70504617, 61.99536845, 838.0
TRAF2, 37.02002233, -76.58968931, 656.36590000, -84.49866424, 27.17101152, 0.00000000, 838.0
TRAF1, 37.02572541, -76.59736825, 656.36590000, 128.55630854, 25.18538349, 0.00000000, 838.0
TRAF3, 37.02018149, -76.59430984, 713.57315058, -3.91495842, 34.70504617, 61.99536845, 839.0
TRAF2, 37.02003439, -76.58984614, 656.36590000, -84.49875866, 27.17101152, 0.00000000, 839.0
TRAF1, 37.02565273, -76.59725404, 656.36590000, 128.55637732, 25.18538349, 0.00000000, 839.0
TRAF3, 37.02034179, -76.59432358, 714.60640672, -3.91496669, 34.70504617, 61.99536845, 840.0
TRAF2, 37.02004645, -76.59000296, 656.36590000, -84.49885308, 27.17101152, 0.00000000, 840.0
TRAF1, 37.02558006, -76.59713984, 656.36590000, 128.55644609, 25.18538349, 0.00000000, 840.0
TRAF3, 37.02050208, -76.59433732, 715.63966286, -3.91497496, 34.70504617, 61.99536845, 841.0
TRAF2, 37.02005851, -76.59015979, 656.36590000, -84.49894750, 27.17101152, 0.00000000, 841.0
TRAF1, 37.02550738, -76.59702563, 656.36590000, 128.55651486, 25.18538349, 0.00000000, 841.0
TRAF3, 37.02066238, -76.59435106, 716.67291900, -3.91498324, 34.70504617, 61.99536845, 842.0
TRAF2, 37.02007057, -76.59031661, 656.36590000, -84.49904193, 27.17101151, 0.00000000, 842.0
TRAF1, 37.02543471, -76.59691142, 656.36590000, 128.55658363, 25.18538349, 0.00000000, 842.0
TRAF3, 37.02082268, -76.59436480, 717.70617514, -3.91499151, 34.70504617, 61.99536845, 843.0
TRAF2, 37.02007454, -76.59048454, 656.36590000, -95.68580772, 29.99998901, 0.00000000, 843.0
TRAF1, 37.02536204, -76.59679721, 656.36590000, 128.55665241, 25.18538349, 0.00000000, 843.0
TRAF3, 37.02098297, -76.59437854, 718.73943128, -3.91499978, 34.70504617, 61.99536845, 844.0
TRAF2, 37.02007454, -76.59048454, 656.36590000, -95.68580772, 29.99998901, 0.00000000, 844.0
TRAF1, 37.02528936, -76.59668301, 656.36590000, 128.55672118, 25.18538349, 0.00000000, 844.0
TRAF3, 37.02114327, -76.59439228, 719.77268743, -3.91500805, 34.70504617, 61.99536845, 845.0
TRAF2, 37.02004065, -76.59065258, 656.36590000, -112.66262517, 29.99998901, 0.00000000, 845.0
TRAF1, 37.02521669, -76.59656880, 656.36590000, 128.55678995, 25.18538349, 0.00000000, 845.0
TRAF3, 37.02130357, -76.59440602, 753.78190000, -3.91501632, 34.70504617, 0.00000000, 846.0
TRAF2, 37.01996907, -76.59080091, 656.36590000, -129.63944261, 29.99998901, 0.00000000, 846.0
TRAF1, 37.02514401, -76.59645459, 656.36590000, 128.55685872, 25.18538349, 0.00000000, 846.0
TRAF3, 37.02146386, -76.59441976, 753.78190000, -3.91502460, 34.70504617, 0.00000000, 847.0
TRAF2, 37.01986602, -76.59091659, 656.36590000, -146.61626006, 29.99998901, 0.00000000, 847.0
TRAF1, 37.02507134, -76.59634039, 656.36590000, 128.55692749, 25.18538349, 0.00000000, 847.0
TRAF3, 37.02162416, -76.59443350, 753.78190000, -3.91503287, 34.70504617, 0.00000000, 848.0
TRAF2, 37.01974050, -76.59098955, 656.36590000, -163.59307751, 29.99998901, 0.00000000, 848.0
TRAF1, 37.02499866, -76.59622618, 656.36590000, 128.55699626, 25.18538349, 0.00000000, 848.0
TRAF3, 37.02178446, -76.59444724, 753.78190000, -3.91504115, 34.70504617, 0.00000000, 849.0
TRAF2, 37.01960344, -76.59101343, 656.36590000, 179.43010505, 29.99998901, 0.00000000, 849.0
TRAF1, 37.02492598, -76.59611197, 656.36590000, 128.55706503, 25.18538349, 0.00000000, 849.0
TRAF3, 37.02194475, -76.59446098, 753.78190000, -3.91504943, 34.70504617, 0.00000000, 850.0
TRAF2, 37.01946678, -76.59098614, 656.36590000, 162.45328760, 29.99998901, 0.00000000, 850.0
TRAF1, 37.02485331, -76.59599777, 656.36590000, 128.55713380, 25.18538349, 0.00000000, 850.0
TRAF3, 37.02210505, -76.59447472, 753.78190000, -3.91505736, 34.70504615, 0.00000000, 851.0
TRAF2, 37.01934244, -76.59091006, 656.36590000, 145.47647016, 29.99998901, 0.00000000, 851.0
TRAF1, 37.02478063, -76.59588356, 656.36590000, 128.55720257, 25.18538349, 0.00000000, 851.0
TRAF3, 37.02226641, -76.59446509, 753.78190000, 9.98621658, 35.00003618, 0.00000000, 852.0
TRAF2, 37.01914188, -76.59067242, 656.36590000, 134.94941844, 28.52299350, 0.00000000, 852.0
TRAF1, 37.02470796, -76.59576936, 656.36590000, 128.55727134, 25.18538349, 0.00000000, 852.0
TRAF3, 37.02226641, -76.59446509, 753.78190000, 9.98621658, 35.00003618, 0.00000000, 853.0
TRAF2, 37.01914188, -76.59067242, 656.36590000, 134.94941844, 28.52299350, 0.00000000, 853.0
TRAF1, 37.02463528, -76.59565515, 656.36590000, 128.55734011, 25.18538349, 0.00000000, 853.0
TRAF3, 37.02242074, -76.59440503, 753.78190000, 24.53775402, 35.00003618, 0.00000000, 854.0
TRAF2, 37.01896977, -76.59045648, 656.36590000, 134.95038410, 25.85214852, 0.00000000, 854.0
TRAF1, 37.02456261, -76.59554095, 656.36590000, 128.55740888, 25.18538349, 0.00000000, 854.0
TRAF3, 37.02255806, -76.59429833, 753.78190000, 39.08929146, 35.00003618, 0.00000000, 855.0
